docket_id,id,comment_url,attachment_count,number_of_comments_received,posted_date,congress,submitter_name,bioname,chamber,state,icpsr,title,organization,org_name_short,DATE,comment_type,org_name,org_type,position,position_certainty,TYPE,coalition,coalition_type,ask,ask1,ask2,ask3,success,success_certainty,sucess1,success2,success3,response,pressure_phrases,accept_phrases,compromise_phrases,reject_phrases,notes,
OCC-2012-0008,OCC-2012-0008-1245,https://www.regulations.gov/comment/OCC-2012-0008-1245,1,1,2012-11-29,112,Peter Welch,"COURTNEY, Joe",House,connecticut,20706,"U.S. Congress-Peter Welch, Michael Michaud, Chellie Pingree &  Joe Courtney",U.S. Congress,,2012-11-29,elected,"COURTNEY, Joe",House-connecticut,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0008,OCC-2012-0008-1245,https://www.regulations.gov/comment/OCC-2012-0008-1245,1,1,2012-11-29,112,Peter Welch,"MICHAUD, Michael H.",House,maine,20328,"U.S. Congress-Peter Welch, Michael Michaud, Chellie Pingree &  Joe Courtney",U.S. Congress,,2012-11-29,elected,"MICHAUD, Michael H.",House-maine,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0008,OCC-2012-0008-1246,https://www.regulations.gov/comment/OCC-2012-0008-1246,1,1,2012-11-29,112,David Scott,"SCOTT, David",House,georgia,20321,U.S. House of Representatives-David Scott,U.S. House of Representatives,,2012-11-29,elected,"SCOTT, David",House-georgia,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0008,OCC-2012-0008-1257,https://www.regulations.gov/comment/OCC-2012-0008-1257,1,1,2012-12-03,112,Mike Johanns,"JOHANNS, Mike",Senate,nebraska,40905,U.S. Congress-Nebraska Delegation,U.S. Congress-Nebraska Delegation,,2012-12-03,elected,"JOHANNS, Mike",Senate-nebraska,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0008,OCC-2012-0008-1258,https://www.regulations.gov/comment/OCC-2012-0008-1258,1,1,2012-12-03,112,Frank Guinta,"GUINTA, Frank",House,new hampshire,21152,U.S. House of Representatives-Frank Guinta,U.S. House of Representatives (Congress),,2012-12-03,elected,"GUINTA, Frank",House-new hampshire,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0008,OCC-2012-0008-1326,https://www.regulations.gov/comment/OCC-2012-0008-1326,1,1,2012-12-12,112,Cathy Rodgers,"McMORRIS RODGERS, Cathy",House,washington,20535,U.S. House of Representatives-Cathy McMorris Rodgers,U.S. House of Representatives (Congress),,2012-12-12,elected,"McMORRIS RODGERS, Cathy",House-washington,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0008,OCC-2012-0008-1327,https://www.regulations.gov/comment/OCC-2012-0008-1327,1,1,2012-12-12,112,Jeff Merkley,"MERKLEY, Jeff",Senate,oregon,40908,U.S. Senate-Jeff Merkley,U.S. Senate (Congress),,2012-12-12,elected,"MERKLEY, Jeff",Senate-oregon,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0008,OCC-2012-0008-1586,https://www.regulations.gov/comment/OCC-2012-0008-1586,1,1,2013-01-24,113,Patty Murray,"MURRAY, Patty",Senate,washington,49308,U.S. Senate-Patty Murray,U.S. Senate,,2013-01-24,elected,"MURRAY, Patty",Senate-washington,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0008,OCC-2012-0008-1740,https://www.regulations.gov/comment/OCC-2012-0008-1740,1,1,2013-02-14,113,Tim Johnson,"CRAPO, Michael Dean",Senate,idaho,29345,U.S. Senate-Tim Johnson & Mike Crapo,U.S. Senate,,2013-02-14,elected,"CRAPO, Michael Dean",Senate-idaho,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0008,OCC-2012-0008-1740,https://www.regulations.gov/comment/OCC-2012-0008-1740,1,1,2013-02-14,113,Tim Johnson,"JOHNSON, Timothy Peter (Tim)",Senate,south dakota,15425,U.S. Senate-Tim Johnson & Mike Crapo,U.S. Senate,,2013-02-14,elected,"JOHNSON, Timothy Peter (Tim)",Senate-south dakota,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0008,OCC-2012-0008-1742,https://www.regulations.gov/comment/OCC-2012-0008-1742,1,1,2013-03-18,113,Michael Grimm,"GRIMM, Michael G.",House,new york,21154,U.S. Congress-Grimm & King,United States Congress,,2013-03-18,elected,"GRIMM, Michael G.",House-new york,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0008,OCC-2012-0008-1744,https://www.regulations.gov/comment/OCC-2012-0008-1744,1,1,2013-03-19,113,Shelley Capito,"CAPITO, Shelley Moore",House,west virginia,20146,U.S. Congress-Capito & Maloney,U.S. Congress,,2013-03-19,elected,"CAPITO, Shelley Moore",House-west virginia,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0008,OCC-2012-0008-1746,https://www.regulations.gov/comment/OCC-2012-0008-1746,1,1,2013-04-12,113,Bob Corker,"CORKER, Robert (Bob)",Senate,tennessee,40705,"U.S. Senate-Corker, Vitter, Brown, Collins & Warren",U.S. Senate,,2013-04-12,elected,"CORKER, Robert (Bob)",Senate-tennessee,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-0157,https://www.regulations.gov/comment/OCC-2012-0009-0157,1,1,2012-10-02,112,James Inhofe,"INHOFE, James Mountain",Senate,oklahoma,15424,Oklahoma Delegation Congressional Letter,Oklahoma Delegation - Congress,,2012-10-02,elected,"INHOFE, James Mountain",Senate-oklahoma,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1117,https://www.regulations.gov/comment/OCC-2012-0009-1117,1,1,2012-11-15,112,Nick Harper,,,,,Washington State Senate,Washington State Senate,,2012-11-15,,,-,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1180,https://www.regulations.gov/comment/OCC-2012-0009-1180,1,1,2012-11-20,112,Barbara Mikulski,"MIKULSKI, Barbara Ann",Senate,maryland,14440,U.S. Congress-Maryland Delegation,U.S. Congress-Maryland Delegation,,2012-11-20,elected,"MIKULSKI, Barbara Ann",Senate-maryland,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1181,https://www.regulations.gov/comment/OCC-2012-0009-1181,1,1,2012-11-20,112,Gwen Moore,"MOORE, Gwendolynne S. (Gwen)",House,wisconsin,20537,U.S. Congress-Wisconsin Delegation,U.S. Congress-Wisconsin Delegation,,2012-11-20,elected,"MOORE, Gwendolynne S. (Gwen)",House-wisconsin,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1182,https://www.regulations.gov/comment/OCC-2012-0009-1182,1,1,2012-11-20,112,Aaron Schock,"SCHOCK, Aaron",House,illinois,20914,U.S. House of Representatives- Aaron Schock,U.S. House of Representatives- Aaron Schock,,2012-11-20,elected,"SCHOCK, Aaron",House-illinois,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1234,https://www.regulations.gov/comment/OCC-2012-0009-1234,1,1,2012-11-27,112,Michael Fitzpatrick,"FITZPATRICK, Michael G.",House,pennsylvania,20524,U.S. Congress-Pennsylvania Delegation,U.S. Congress-Pennsylvania Delegation,,2012-11-27,elected,"FITZPATRICK, Michael G.",House-pennsylvania,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1235,https://www.regulations.gov/comment/OCC-2012-0009-1235,1,1,2012-11-27,112,Daniel Lipinski,"LIPINSKI, Daniel",House,illinois,20508,U.S. House of Representatives-Daniel Lipinski,U.S. House of Representatives-Daniel Lipinski,,2012-11-27,elected,"LIPINSKI, Daniel",House-illinois,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1236,https://www.regulations.gov/comment/OCC-2012-0009-1236,1,1,2012-11-27,112,K. Conaway,"CONAWAY, K. Michael",House,texas,20531,U.S. House of Representatives-K. Michael Conaway,U.S. House of Representatives-K. Michael Conaway,,2012-11-27,elected,"CONAWAY, K. Michael",House-texas,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1237,https://www.regulations.gov/comment/OCC-2012-0009-1237,1,1,2012-11-27,112,James Clyburn,"CLYBURN, James Enos",House,south carolina,39301,U.S. House of Representatives-South Carolina Delegation,U.S. House of Representatives-South Carolina Delegation,,2012-11-27,elected,"CLYBURN, James Enos",House-south carolina,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1245,https://www.regulations.gov/comment/OCC-2012-0009-1245,1,1,2012-11-27,112,Brett Guthrie,"GUTHRIE, Brett",House,kentucky,20916,U.S. House of Representatives-Brett Guthrie & Kentucky Delegation,U.S. House of Representatives-Brett Guthrie & Kentucky Delegation,,2012-11-27,elected,"GUTHRIE, Brett",House-kentucky,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1246,https://www.regulations.gov/comment/OCC-2012-0009-1246,1,1,2012-11-27,112,Blaine Luetkemeyer,"LUETKEMEYER, Blaine",House,missouri,20926,U.S. Congress-Missouri Delegation,U.S. Congress-Missouri Delegation,,2012-11-27,elected,"LUETKEMEYER, Blaine",House-missouri,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1247,https://www.regulations.gov/comment/OCC-2012-0009-1247,1,1,2012-11-27,112,Lynn Westmoreland,"WEST, Allen",House,florida,21119,U.S. House of Representatives-Lynn A. Westmoreland  & Georgia Delegation,U.S. House of Representatives-Lynn A. Westmoreland & Georgia Delegation,,2012-11-27,elected,"WEST, Allen",House-florida,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1247,https://www.regulations.gov/comment/OCC-2012-0009-1247,1,1,2012-11-27,112,Lynn Westmoreland,"WESTMORELAND, Lynn A.",House,georgia,20506,U.S. House of Representatives-Lynn A. Westmoreland  & Georgia Delegation,U.S. House of Representatives-Lynn A. Westmoreland & Georgia Delegation,,2012-11-27,elected,"WESTMORELAND, Lynn A.",House-georgia,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1248,https://www.regulations.gov/comment/OCC-2012-0009-1248,1,1,2012-11-27,112,Robert Hurt,"HURT, Robert",House,virginia,21186,U.S. Congress-Virginia Delegation,U.S. Congress-Virginia Delegation,,2012-11-27,elected,"HURT, Robert",House-virginia,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1251,https://www.regulations.gov/comment/OCC-2012-0009-1251,1,1,2012-11-27,112,Cynthia Lummis,"LUMMIS, Cynthia M.",House,wyoming,20953,U.S. Congress-Cynthia M. Lummis,U.S. Congress-Cynthia M. Lummis,,2012-11-27,elected,"LUMMIS, Cynthia M.",House-wyoming,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1252,https://www.regulations.gov/comment/OCC-2012-0009-1252,1,1,2012-11-27,112,Susan Collins,"COLLINS, Susan Margaret",Senate,maine,49703,U.S. Senate-Susan M. Collins,U.S. Senate-Susan M. Collins,,2012-11-27,elected,"COLLINS, Susan Margaret",Senate-maine,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1253,https://www.regulations.gov/comment/OCC-2012-0009-1253,1,1,2012-11-27,112,Tom Udall,"UDALL, Thomas (Tom)",Senate,new mexico,29924,U.S. Senate-Tom Udall,U.S. Senate-Tom Udall,,2012-11-27,elected,"UDALL, Thomas (Tom)",Senate-new mexico,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1254,https://www.regulations.gov/comment/OCC-2012-0009-1254,1,1,2012-11-27,112,Mark Udall,"UDALL, Mark",Senate,colorado,29906,U.S. Congress-Mark Udall & Colorado Delegation,U.S. Congress-Mark Udall & Colorado Delegation,,2012-11-27,elected,"UDALL, Mark",Senate-colorado,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1255,https://www.regulations.gov/comment/OCC-2012-0009-1255,1,1,2012-11-27,112,Bob Goodlatte,"GOODLATTE, Robert William",House,virginia,39308,U.S. House of Representatives-Bob Goodlatte,U.S. House of Representatives-Bob Goodlatte,,2012-11-27,elected,"GOODLATTE, Robert William",House-virginia,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1256,https://www.regulations.gov/comment/OCC-2012-0009-1256,1,1,2012-11-27,112,Andre Carson,"CARSON, André",House,indiana,20757,U.S. House of Representatives-Andre Carson,U.S. House of Representatives-Andre Carson,,2012-11-27,elected,"CARSON, André",House-indiana,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1257,https://www.regulations.gov/comment/OCC-2012-0009-1257,1,1,2012-11-27,112,Rick Larsen,"LARSEN, Richard Ray (Rick)",House,washington,20145,U.S. House of Representatives-Rick Larsen,U.S. House of Representatives-Rick Larsen,,2012-11-27,elected,"LARSEN, Richard Ray (Rick)",House-washington,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1258,https://www.regulations.gov/comment/OCC-2012-0009-1258,1,1,2012-11-27,112,Marlin Stutzman,"STUTZMAN, Marlin",House,indiana,21100,U.S. House of Representatives-Marlin A. Stutzman,U.S. House of Representatives-Marlin A. Stutzman,,2012-11-27,elected,"STUTZMAN, Marlin",House-indiana,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1259,https://www.regulations.gov/comment/OCC-2012-0009-1259,1,1,2012-11-27,112,Jerry Moran,"MORAN, Jerry",Senate,kansas,29722,"U.S. Congress-Jerry Moran, et al.","U.S. Congress-Jerry Moran, et al.",,2012-11-27,elected,"MORAN, Jerry",Senate-kansas,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1260,https://www.regulations.gov/comment/OCC-2012-0009-1260,1,1,2012-11-27,112,Pete Sessions,"SESSIONS, Pete",House,texas,29759,"U.S. Congress-Pete Sessions, et al.","U.S. Congress-Pete Sessions, et al.",,2012-11-27,elected,"SESSIONS, Pete",House-texas,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1261,https://www.regulations.gov/comment/OCC-2012-0009-1261,1,1,2012-11-27,112,Steve King,"KING, Steve",House,iowa,20325,U.S. Congress-Steve King,U.S. Congress-Steve King,,2012-11-27,elected,"KING, Steve",House-iowa,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1262,https://www.regulations.gov/comment/OCC-2012-0009-1262,1,1,2012-11-27,112,Mac Thornberry,"THORNBERRY, William McClellan (Mac)",House,texas,29572,U.S. House of Representatives-Mac Thornberry,U.S. House of Representatives-Mac Thornberry,,2012-11-27,elected,"THORNBERRY, William McClellan (Mac)",House-texas,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1263,https://www.regulations.gov/comment/OCC-2012-0009-1263,1,1,2012-11-27,112,Cory Gardner,"GARDNER, Cory",House,colorado,21112,U.S. House of Representative-Cory Gardner,U.S. House of Representative-Cory Gardner,,2012-11-27,elected,"GARDNER, Cory",House-colorado,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1264,https://www.regulations.gov/comment/OCC-2012-0009-1264,1,1,2012-11-27,112,Martin Heinrich,"HEINRICH, Martin",House,new mexico,20930,U.S. House of Representatives-Martin Heinrich,U.S. House of Representatives-Martin Heinrich,,2012-11-27,elected,"HEINRICH, Martin",House-new mexico,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1265,https://www.regulations.gov/comment/OCC-2012-0009-1265,1,1,2012-11-27,112,James Inhofe,"INHOFE, James Mountain",Senate,oklahoma,15424,"U.S. Congress-James M. Inhofe, et al.","U.S. Congress-James M. Inhofe, et al.",,2012-11-27,elected,"INHOFE, James Mountain",Senate-oklahoma,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1266,https://www.regulations.gov/comment/OCC-2012-0009-1266,1,1,2012-11-27,112,Mark Pryor,"PRYOR, Mark",Senate,arkansas,40301,"U.S. Congress-Mark Pryor, et al.","U.S. Congress-Mark Pryor, et al.",,2012-11-27,elected,"PRYOR, Mark",Senate-arkansas,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1267,https://www.regulations.gov/comment/OCC-2012-0009-1267,1,1,2012-11-27,112,Roger Wicker,"WICKER, Roger F.",Senate,mississippi,29534,"U.S. Congress-Roger F. Wicker, et. al.","U.S. Congress-Roger F. Wicker, et. al.",,2012-11-27,elected,"WICKER, Roger F.",Senate-mississippi,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1268,https://www.regulations.gov/comment/OCC-2012-0009-1268,1,1,2012-11-27,112,Al Franken,"FRANKEN, Al",Senate,minnesota,40904,U.S. Senate-Al Franken,U.S. Senate-Al Franken,,2012-11-27,elected,"FRANKEN, Al",Senate-minnesota,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1269,https://www.regulations.gov/comment/OCC-2012-0009-1269,1,1,2012-11-27,112,Claire McCaskill,"McCASKILL, Claire",Senate,missouri,40701,U.S. Senate-Claire McCaskill,U.S. Senate-Claire McCaskill,,2012-11-27,elected,"McCASKILL, Claire",Senate-missouri,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1270,https://www.regulations.gov/comment/OCC-2012-0009-1270,1,1,2012-11-27,112,Mark Warner,"WARNER, Mark",Senate,virginia,40909,"U.S. Senate-Mark R. Warner, et al.","U.S. Senate-Mark R. Warner, et al.",,2012-11-27,elected,"WARNER, Mark",Senate-virginia,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1271,https://www.regulations.gov/comment/OCC-2012-0009-1271,1,1,2012-11-27,112,Shelley Capito,"BACHUS, Spencer T., III",House,alabama,29301,"U.S. Congress-Shelley Capito, Randy Neugebauer, Spencer Bachus & Jeb Hensarling","U.S. Congress-Shelley Capito, Randy Neugebauer, Spencer Bachus & Jeb Hensarling",,2012-11-27,elected,"BACHUS, Spencer T., III",House-alabama,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1271,https://www.regulations.gov/comment/OCC-2012-0009-1271,1,1,2012-11-27,112,Shelley Capito,"NEUGEBAUER, Randy",House,texas,20353,"U.S. Congress-Shelley Capito, Randy Neugebauer, Spencer Bachus & Jeb Hensarling","U.S. Congress-Shelley Capito, Randy Neugebauer, Spencer Bachus & Jeb Hensarling",,2012-11-27,elected,"NEUGEBAUER, Randy",House-texas,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1271,https://www.regulations.gov/comment/OCC-2012-0009-1271,1,1,2012-11-27,112,Shelley Capito,"HENSARLING, Jeb",House,texas,20352,"U.S. Congress-Shelley Capito, Randy Neugebauer, Spencer Bachus & Jeb Hensarling","U.S. Congress-Shelley Capito, Randy Neugebauer, Spencer Bachus & Jeb Hensarling",,2012-11-27,elected,"HENSARLING, Jeb",House-texas,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1271,https://www.regulations.gov/comment/OCC-2012-0009-1271,1,1,2012-11-27,112,Shelley Capito,"CAPITO, Shelley Moore",House,west virginia,20146,"U.S. Congress-Shelley Capito, Randy Neugebauer, Spencer Bachus & Jeb Hensarling","U.S. Congress-Shelley Capito, Randy Neugebauer, Spencer Bachus & Jeb Hensarling",,2012-11-27,elected,"CAPITO, Shelley Moore",House-west virginia,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1272,https://www.regulations.gov/comment/OCC-2012-0009-1272,1,1,2012-11-27,112,Richard Shelby,"SHELBY, Richard C.",Senate,alabama,94659,U.S. Senate-Richard C. Shelby,U.S. Senate-Richard C. Shelby,,2012-11-27,elected,"SHELBY, Richard C.",Senate-alabama,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1275,https://www.regulations.gov/comment/OCC-2012-0009-1275,1,1,2012-11-29,112,Carl Kaminski,,,,,Meeting with ICBA Representatives 03-02-2012,Meeting with ICBA Representatives 03-02-2012,,2012-11-29,,,-,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1278,https://www.regulations.gov/comment/OCC-2012-0009-1278,1,1,2012-11-29,112,Peter Welch,"PINGREE, Chellie",House,maine,20920,"U.S. Congress-Peter Welch, Michael Michaud, Chellie Pingree &  Joe Courtney","U.S. Congress-Peter Welch, Michael Michaud, Chellie Pingree & Joe Courtney",,2012-11-29,elected,"PINGREE, Chellie",House-maine,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1278,https://www.regulations.gov/comment/OCC-2012-0009-1278,1,1,2012-11-29,112,Peter Welch,"WELCH, Peter",House,vermont,20750,"U.S. Congress-Peter Welch, Michael Michaud, Chellie Pingree &  Joe Courtney","U.S. Congress-Peter Welch, Michael Michaud, Chellie Pingree & Joe Courtney",,2012-11-29,elected,"WELCH, Peter",House-vermont,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1278,https://www.regulations.gov/comment/OCC-2012-0009-1278,1,1,2012-11-29,112,Peter Welch,"COURTNEY, Joe",House,connecticut,20706,"U.S. Congress-Peter Welch, Michael Michaud, Chellie Pingree &  Joe Courtney","U.S. Congress-Peter Welch, Michael Michaud, Chellie Pingree & Joe Courtney",,2012-11-29,elected,"COURTNEY, Joe",House-connecticut,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1278,https://www.regulations.gov/comment/OCC-2012-0009-1278,1,1,2012-11-29,112,Peter Welch,"MICHAUD, Michael H.",House,maine,20328,"U.S. Congress-Peter Welch, Michael Michaud, Chellie Pingree &  Joe Courtney","U.S. Congress-Peter Welch, Michael Michaud, Chellie Pingree & Joe Courtney",,2012-11-29,elected,"MICHAUD, Michael H.",House-maine,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1279,https://www.regulations.gov/comment/OCC-2012-0009-1279,1,1,2012-11-29,112,David Scott,"SCOTT, David",House,georgia,20321,U.S. House of Representatives-David Scott,U.S. House of Representatives-David Scott,,2012-11-29,elected,"SCOTT, David",House-georgia,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1282,https://www.regulations.gov/comment/OCC-2012-0009-1282,1,1,2012-12-04,112,Mike Johanns,"JOHANNS, Mike",Senate,nebraska,40905,U.S. Congress-Nebraska Delegation,U.S. Congress-Nebraska Delegation,,2012-12-04,elected,"JOHANNS, Mike",Senate-nebraska,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1283,https://www.regulations.gov/comment/OCC-2012-0009-1283,1,1,2012-12-04,112,Frank Guinta,"GUINTA, Frank",House,new hampshire,21152,U.S. House of Representatives-Frank Guinta,U.S. House of Representatives-Frank Guinta,,2012-12-04,elected,"GUINTA, Frank",House-new hampshire,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1284,https://www.regulations.gov/comment/OCC-2012-0009-1284,1,1,2012-12-06,112,Jeff Merkley,"MERKLEY, Jeff",Senate,oregon,40908,U.S. Senate-Jeff Merkley,U.S. Senate-Jeff Merkley,,2012-12-06,elected,"MERKLEY, Jeff",Senate-oregon,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1418,https://www.regulations.gov/comment/OCC-2012-0009-1418,1,1,2012-12-12,112,Cathy Rodgers,"McMORRIS RODGERS, Cathy",House,washington,20535,U.S. House of Representatives-Cathy McMorris Rodgers,U.S. House of Representatives-Cathy McMorris Rodgers,,2012-12-12,elected,"McMORRIS RODGERS, Cathy",House-washington,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1804,https://www.regulations.gov/comment/OCC-2012-0009-1804,1,1,2013-01-28,113,Patty Murray,"MURRAY, Patty",Senate,washington,49308,U.S. Senate-Patty Murray,U.S. Senate-Patty Murray,,2013-01-28,elected,"MURRAY, Patty",Senate-washington,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1830,https://www.regulations.gov/comment/OCC-2012-0009-1830,1,1,2013-03-20,113,Shelley Capito,"CAPITO, Shelley Moore",House,west virginia,20146,U.S. Congress-Capito & Maloney,U.S. Congress-Capito & Maloney,,2013-03-20,elected,"CAPITO, Shelley Moore",House-west virginia,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1831,https://www.regulations.gov/comment/OCC-2012-0009-1831,1,1,2013-03-20,113,Michael Grimm,"GRIMM, Michael G.",House,new york,21154,U.S. Congress-Grimm & King,U.S. Congress-Grimm & King,,2013-03-20,elected,"GRIMM, Michael G.",House-new york,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1832,https://www.regulations.gov/comment/OCC-2012-0009-1832,1,1,2013-03-20,113,Tim Johnson,"CRAPO, Michael Dean",Senate,idaho,29345,U.S. Senate-Tim Johnson & Mike Crapo,U.S. Senate-Tim Johnson & Mike Crapo,,2013-03-20,elected,"CRAPO, Michael Dean",Senate-idaho,,,,,,,,,,,,,,,,,,,,,
OCC-2012-0009,OCC-2012-0009-1832,https://www.regulations.gov/comment/OCC-2012-0009-1832,1,1,2013-03-20,113,Tim Johnson,"JOHNSON, Timothy Peter (Tim)",Senate,south dakota,15425,U.S. Senate-Tim Johnson & Mike Crapo,U.S. Senate-Tim Johnson & Mike Crapo,,2013-03-20,elected,"JOHNSON, Timothy Peter (Tim)",Senate-south dakota,,,,,,,,,,,,,,,,,,,,,
